ZIPCODE,CAPACITY,DATE
92392,3.983,5/21/2019
91730,3.761,5/21/2019
93291,24.303,5/22/2019
90302,9.216,5/22/2019
92543,5.508,5/22/2019
92832,5.586,5/22/2019
92618,2.287,5/22/2019
90274,9.77,5/22/2019
91762,2.287,5/22/2019
93230,3.272,5/22/2019
93291,1.909,5/22/2019
92346,3.748,5/22/2019
92345,7.261,5/22/2019
92240,8.64,5/22/2019
90631,3.91,5/22/2019
92307,7.724,5/22/2019
92270,10.492,5/22/2019
91740,4.917,5/22/2019
92880,3.855,5/22/2019
91350,7.246,5/22/2019
92596,1.909,5/22/2019
92596,1.909,5/22/2019
92596,1.909,5/22/2019
92345,16.71,5/22/2019
92260,5.867,5/22/2019
93277,8.052,5/22/2019
92584,4.399,5/22/2019
92262,8.937,5/22/2019
92571,9.556,5/22/2019
93291,7.497,5/22/2019
91381,6.48,5/22/2019
93555,4.977,5/22/2019
93041,2.704,5/22/2019
91737,18.993,5/22/2019
92882,3.212,5/22/2019
91384,2.783,5/22/2019
92543,6.129,5/22/2019
92587,5.572,5/22/2019
92583,9.541,5/22/2019
93012,2.042,5/22/2019
93012,2.042,5/22/2019
93230,2.999,5/22/2019
90620,8.047,5/22/2019
90815,5.557,5/22/2019
92530,5.717,5/22/2019
93291,4.593,5/22/2019
92509,11.433,5/22/2019
91741,2.917,5/22/2019
91770,3.217,5/22/2019
92683,8.047,5/22/2019
91381,12.327,5/22/2019
93550,4.901,5/22/2019
92679,11.571,5/22/2019
93012,7.353,5/22/2019
92346,5.133,5/22/2019
90680,9.053,5/22/2019
92691,3.345,5/22/2019
93534,5.528,5/22/2019
93553,8.038,5/22/2019
91744,4.937,5/22/2019
92596,2.71,5/22/2019
92551,8.167,5/22/2019
92307,4.053,5/22/2019
92883,3.614,5/22/2019
92270,6.791,5/22/2019
93277,5.789,5/22/2019
93291,4.593,5/22/2019
91362,9.216,5/22/2019
91362,4.559,5/22/2019
93551,4.847,5/22/2019
90740,7.197,5/22/2019
91745,7.568,5/22/2019
91360,5.23,5/22/2019
92620,3.118,5/22/2019
93274,3.761,5/22/2019
91763,4.748,5/22/2019
91784,10.417,5/22/2019
91350,7.715,5/22/2019
92591,6.421,5/22/2019
92344,5.306,5/22/2019
91790,2.234,5/22/2019
90808,6.382,5/22/2019
92867,7.406,5/22/2019
90240,3.182,5/22/2019
92346,4.05,5/22/2019
93010,8.1,5/22/2019
92630,6.943,5/22/2019
92277,2.893,5/22/2019
92555,8.389,5/22/2019
92376,6.653,5/22/2019
93551,4.339,5/22/2019
93505,8.1,5/22/2019
92307,5.166,5/22/2019
92371,6.653,5/22/2019
92544,10.703,5/22/2019
90638,6.085,5/22/2019
92307,7.545,5/22/2019
93117,4.628,5/22/2019
92691,5.786,5/22/2019
90638,8.008,5/22/2019
92530,4.606,5/22/2019
92592,11.383,5/22/2019
92626,7.201,5/22/2019
92551,7.811,5/22/2019
92307,7.024,5/22/2019
92596,4.019,5/22/2019
92567,4.339,5/22/2019
92555,6.653,5/22/2019
92701,4.628,5/22/2019
92301,11.571,5/22/2019
92392,4.748,5/22/2019
91384,12.841,5/22/2019
92557,7.257,5/22/2019
93117,2.893,5/22/2019
92570,4.818,5/22/2019
92551,4.468,5/22/2019
92376,4.918,5/22/2019
93012,2.027,5/22/2019
92557,8.678,5/22/2019
91706,2.893,5/22/2019
92301,5.865,5/22/2019
92371,3.018,5/22/2019
93230,5.423,5/22/2019
93063,6.472,5/22/2019
93291,10.378,5/22/2019
92823,6.172,5/22/2019
92841,5.432,5/22/2019
92683,4.407,5/22/2019
92886,7.374,5/22/2019
93291,3.444,5/22/2019
92563,6.519,5/22/2019
92831,5.027,5/22/2019
92841,6.119,5/22/2019
90277,4.629,5/22/2019
93274,5.477,5/22/2019
93023,3.761,5/22/2019
92831,6.703,5/22/2019
93550,2.893,5/22/2019
92313,3.675,5/22/2019
91006,6.451,5/22/2019
93117,5.207,5/22/2019
93551,5.865,5/22/2019
92307,5.496,5/22/2019
92313,5.25,5/22/2019
93536,7.514,5/22/2019
93277,3.459,5/22/2019
93552,5.761,5/22/2019
90280,3.91,5/22/2019
93550,2.893,5/22/2019
93063,6.074,5/22/2019
93291,4.593,5/22/2019
90703,5.457,5/22/2019
92373,22.652,5/23/2019
92544,3.13,5/23/2019
92336,2.403,5/23/2019
93724,3.817,5/23/2019
92867,15.399,5/23/2019
91791,3.459,5/23/2019
92679,8.391,5/23/2019
93274,3.614,5/23/2019
92277,3.623,5/23/2019
92284,8.335,5/23/2019
92277,6.423,5/23/2019
91107,5.85,5/23/2019
93010,4.32,5/23/2019
92692,6.919,5/23/2019
92336,2.181,5/23/2019
92335,2.181,5/23/2019
92335,2.181,5/23/2019
92262,20.053,5/23/2019
93510,13.752,5/23/2019
93277,2.727,5/23/2019
92336,6.47,5/23/2019
91761,2.71,5/23/2019
92630,5.027,5/23/2019
92586,5.435,5/23/2019
92336,4.09,5/23/2019
93277,9.941,5/23/2019
92373,11.029,5/23/2019
93555,8.446,5/23/2019
93277,5.365,5/23/2019
92596,2.181,5/23/2019
92637,7.32,5/23/2019
92584,3.614,5/23/2019
92882,9.497,5/23/2019
92563,9.058,5/23/2019
91761,5.393,5/23/2019
93274,9.225,5/23/2019
91006,5.365,5/23/2019
92587,8.058,5/23/2019
92584,5.167,5/23/2019
92284,10.211,5/23/2019
91761,4.232,5/23/2019
92584,3.614,5/23/2019
92584,3.614,5/23/2019
91764,7.532,5/23/2019
92618,4.592,5/23/2019
93514,5.556,5/23/2019
90605,3.29,5/23/2019
92262,8.02,5/23/2019
92544,5.435,5/23/2019
92392,6.982,5/23/2019
92585,3.364,5/23/2019
93270,20.197,5/23/2019
92562,2.71,5/23/2019
92563,7.677,5/23/2019
92562,2.71,5/23/2019
92886,10.543,5/23/2019
93291,6.789,5/23/2019
92584,3.772,5/23/2019
92596,5.189,5/23/2019
92551,5.473,5/23/2019
93291,4.63,5/23/2019
93274,7.578,5/23/2019
92596,10.791,5/23/2019
90815,5.358,5/23/2019
92647,8.281,5/23/2019
92583,5.9315,5/23/2019
90620,5.838,5/23/2019
91390,3.614,5/23/2019
92544,10.164,5/23/2019
93003,9.566,5/23/2019
93555,13.876,5/23/2019
92562,2.71,5/23/2019
93277,6.164,5/23/2019
93292,9.484,5/23/2019
91790,5.164,5/23/2019
92592,11.701,5/23/2019
92585,3.614,5/23/2019
92345,4.093,5/23/2019
91711,5.682,5/23/2019
92886,7.495,5/23/2019
92240,2.889,5/23/2019
91766,4.189,5/23/2019
92883,2.71,5/23/2019
92883,2.71,5/23/2019
92501,5.128,5/23/2019
90806,2.51,5/23/2019
92262,4.184,5/23/2019
92335,7.097,5/23/2019
92883,3.614,5/23/2019
93010,2.71,5/23/2019
92210,6.289,5/23/2019
90712,4.628,5/23/2019
92592,7.29,5/23/2019
92880,5.389,5/23/2019
92860,10.586,5/23/2019
91737,7.463,5/23/2019
93033,7.847,5/23/2019
93535,7.638,5/23/2019
93004,5.022,5/23/2019
93560,4.918,5/23/2019
93551,7.29,5/23/2019
92880,6.374,5/23/2019
92708,3.378,5/23/2019
92551,6.269,5/23/2019
92627,6.467,5/23/2019
93033,2.893,5/23/2019
92585,5.207,5/23/2019
93561,6.42,5/23/2019
93292,9.514,5/23/2019
92882,5.512,5/23/2019
93291,3.444,5/23/2019
92336,7.495,5/23/2019
92567,5.586,5/23/2019
91390,6.742,5/23/2019
92592,2.71,5/23/2019
92557,4.214,5/23/2019
90746,5.674,5/23/2019
91773,3.91,5/23/2019
90810,5.376,5/23/2019
93536,6.789,5/23/2019
92592,9.257,5/23/2019
91387,3.614,5/23/2019
92880,6.979,5/23/2019
92833,3.603,5/23/2019
92210,10.781,5/23/2019
91764,9.155,5/23/2019
93003,2.858,5/23/2019
92660,8.475,5/23/2019
92264,16.507,5/23/2019
91762,7.705,5/23/2019
92553,11.571,5/23/2019
92345,3.565,5/23/2019
92780,4.131,5/23/2019
90240,6.269,5/23/2019
92562,5.215,5/23/2019
92530,11.282,5/23/2019
92596,2.009,5/23/2019
92780,5.774,5/23/2019
90703,11.165,5/23/2019
92883,2.009,5/23/2019
90022,5.027,5/23/2019
92234,9.778,5/23/2019
91709,7.383,5/23/2019
92346,5.306,5/23/2019
92394,2.716,5/23/2019
91710,9.778,5/23/2019
92880,8.635,5/23/2019
92886,8.965,5/23/2019
93534,5.865,5/23/2019
90808,3.589,5/23/2019
92342,11.312,5/23/2019
92307,11.362,5/23/2019
91773,5.089,5/23/2019
93292,4.593,5/23/2019
93555,3.871,5/23/2019
93536,4.306,5/23/2019
93274,4.593,5/23/2019
93101,3.472,5/23/2019
92832,5.865,5/23/2019
92570,8.802,5/24/2019
92618,59.565,5/24/2019
90717,5.267,5/24/2019
92832,17.019,5/24/2019
92507,3.614,5/24/2019
93041,4.168,5/24/2019
92336,2.454,5/24/2019
92223,2.403,5/24/2019
92223,2.937,5/24/2019
92223,2.67,5/24/2019
92223,2.937,5/24/2019
92223,2.67,5/24/2019
92336,3.272,5/24/2019
93543,7.679,5/24/2019
93101,2.385,5/24/2019
92371,7.764,5/24/2019
92260,6.567,5/24/2019
92586,5.47,5/24/2019
92879,5.766,5/24/2019
90265,5.693,5/24/2019
90807,6.626,5/24/2019
93230,8.378,5/24/2019
92262,24.12,5/24/2019
90250,4.092,5/24/2019
92260,13.69,5/24/2019
92708,8.316,5/24/2019
92595,4.658,5/24/2019
93543,10.852,5/24/2019
92545,5.691,5/24/2019
92405,9.575,5/24/2019
93536,9.304,5/24/2019
93012,2.027,5/24/2019
92630,6.47,5/24/2019
92345,2.588,5/24/2019
93555,3.459,5/24/2019
92553,5.435,5/24/2019
93065,3.231,5/24/2019
93291,17.112,5/24/2019
93036,4.168,5/24/2019
92882,3.95,5/24/2019
92881,8.767,5/24/2019
91360,3.685,5/24/2019
92555,6.519,5/24/2019
92562,2.822,5/24/2019
93550,4.05,5/24/2019
91776,6.321,5/24/2019
93021,6.099,5/24/2019
92399,5.133,5/24/2019
92705,5.867,5/24/2019
92307,6.47,5/24/2019
92530,3.614,5/24/2019
92313,5.027,5/24/2019
91302,10.31,5/24/2019
93536,14.176,5/24/2019
92507,4.517,5/24/2019
92262,4.184,5/24/2019
92394,3.978,5/24/2019
92833,3.556,5/24/2019
92551,2.588,5/24/2019
92262,4.184,5/24/2019
91768,3.443,5/24/2019
91355,6.937,5/24/2019
92223,4.376,5/24/2019
93551,6.376,5/24/2019
92392,4.858,5/24/2019
93535,7.406,5/24/2019
93535,4.748,5/24/2019
93550,3.944,5/24/2019
90660,4.05,5/24/2019
92530,7.541,5/24/2019
93552,7.111,5/24/2019
93109,3.248,5/24/2019
93550,4.589,5/24/2019
92879,13.073,5/24/2019
92223,2.917,5/24/2019
92683,4.678,5/24/2019
93230,5.835,5/24/2019
92240,7.588,5/24/2019
91104,6.48,5/24/2019
91350,8.097,5/24/2019
92701,3.448,5/24/2019
92344,5.197,5/24/2019
92530,8.475,5/24/2019
91321,8.989,5/24/2019
90504,3.911,5/24/2019
90503,3.259,5/24/2019
91360,9.546,5/24/2019
93215,8.306,5/24/2019
92596,2.009,5/24/2019
90703,4.203,5/24/2019
93036,4.339,5/24/2019
93555,3.48,5/24/2019
92240,4.628,5/24/2019
92562,7.485,5/24/2019
92886,10.125,5/24/2019
91354,6.686,5/24/2019
92240,4.5,5/24/2019
91762,2.71,5/24/2019
93215,5.039,5/24/2019
92647,8.496,5/24/2019
92407,4.628,5/24/2019
93065,4.628,5/24/2019
92585,5.25,5/24/2019
90290,10.927,5/24/2019
91762,2.71,5/24/2019
93003,3.729,5/24/2019
92660,5.47,5/24/2019
92691,7.232,5/24/2019
93010,3.182,5/24/2019
90631,7.242,5/24/2019
91773,5.207,5/24/2019
92865,3.424,5/24/2019
90249,3.961,5/24/2019
92591,7.687,5/24/2019
92883,5.421,5/24/2019
91767,4.479,5/24/2019
93230,7.063,5/24/2019
92337,7.74,5/24/2019
92530,4.018,5/24/2019
92679,9.126,5/24/2019
90746,4.748,5/24/2019
92284,6.046,5/24/2019
91767,5.586,5/24/2019
91740,4.32,5/24/2019
92831,2.793,5/24/2019
90620,2.463,5/24/2019
93065,10.492,5/24/2019
92882,5.554,5/24/2019
92585,3.614,5/25/2019
91706,2.108,5/25/2019
92584,2.71,5/25/2019
92532,3.614,5/25/2019
91706,2.108,5/25/2019
91350,5.457,5/25/2019
93291,3.614,5/25/2019
92371,4.652,5/25/2019
92832,9.505,5/25/2019
91302,13.748,5/25/2019
92543,8.281,5/25/2019
93230,5.952,5/25/2019
92543,5.09,5/25/2019
93535,7.771,5/25/2019
92336,4.668,5/25/2019
91387,7.705,5/25/2019
92394,4.141,5/25/2019
92880,1.909,5/25/2019
92880,1.909,5/25/2019
92880,1.909,5/25/2019
92562,6.741,5/25/2019
93010,2.71,5/25/2019
93536,5.348,5/25/2019
93010,2.71,5/25/2019
93010,2.71,5/25/2019
90056,10.74,5/25/2019
92602,3.614,5/25/2019
91351,3.614,5/25/2019
91351,3.614,5/25/2019
92562,5.215,5/25/2019
92507,2.71,5/25/2019
91731,675.834,5/28/2019
91362,64.934,5/28/2019
93247,16.3,5/28/2019
93247,16.3,5/28/2019
93247,22.5,5/28/2019
93247,16.3,5/28/2019
93247,30.49,5/28/2019
93247,22.5,5/28/2019
92555,13.685,5/28/2019
91354,2.287,5/28/2019
93535,12.04,5/28/2019
92883,3.144,5/28/2019
93561,4.652,5/28/2019
91758,2.287,5/28/2019
91350,3.614,5/28/2019
92307,6.144,5/28/2019
92336,2.67,5/28/2019
92336,2.403,5/28/2019
92336,2.937,5/28/2019
92336,2.136,5/28/2019
92336,2.403,5/28/2019
92336,2.136,5/28/2019
92223,2.71,5/28/2019
93065,8.389,5/28/2019
93555,5.477,5/28/2019
90706,36.867,5/28/2019
91766,2.287,5/28/2019
91765,8.497,5/28/2019
92270,20.534,5/28/2019
92270,15.088,5/28/2019
92262,7.823,5/28/2019
92260,14.446,5/28/2019
90503,23.102,5/28/2019
93536,5.253,5/28/2019
93066,6.679,5/28/2019
92395,3.882,5/28/2019
92320,4.05,5/28/2019
92865,9.169,5/28/2019
92602,4.345,5/28/2019
93215,3.351,5/28/2019
90002,3.623,5/28/2019
92307,9.996,5/28/2019
92320,3.614,5/28/2019
92234,9.932,5/28/2019
90807,4.141,5/28/2019
93247,4.008,5/28/2019
92557,2.454,5/28/2019
92585,1.909,5/28/2019
91730,5.211,5/28/2019
92530,3.614,5/28/2019
93247,1.864,5/28/2019
92614,9.257,5/28/2019
93724,3.817,5/28/2019
92530,3.614,5/28/2019
93247,4.768,5/28/2019
92270,4.019,5/28/2019
93291,2.454,5/28/2019
93247,3.263,5/28/2019
92223,4.468,5/28/2019
92630,2.71,5/28/2019
92649,7.294,5/28/2019
92557,3.614,5/28/2019
93560,4.877,5/28/2019
92399,8.14,5/28/2019
93230,3.545,5/28/2019
92586,4.858,5/28/2019
92210,10.304,5/28/2019
93022,8.135,5/28/2019
92530,7.135,5/28/2019
92345,5.586,5/28/2019
91752,22.48,5/28/2019
92307,10.343,5/28/2019
92507,3.614,5/28/2019
92507,2.71,5/28/2019
93010,2.71,5/28/2019
92394,4.517,5/28/2019
92532,3.614,5/28/2019
93561,7.207,5/28/2019
92562,2.71,5/28/2019
91761,2.71,5/28/2019
92320,4.05,5/28/2019
93536,6.749,5/28/2019
93035,3.8,5/28/2019
93291,5.477,5/28/2019
92688,9.824,5/28/2019
91775,6.172,5/28/2019
92879,3.565,5/28/2019
91780,3.156,5/28/2019
91350,5.755,5/28/2019
90701,9.117,5/28/2019
93561,4.911,5/28/2019
93536,7.304,5/28/2019
92240,4.748,5/28/2019
93510,6.937,5/28/2019
93291,3.554,5/28/2019
91350,6.351,5/28/2019
92562,5.952,5/28/2019
93065,2.599,5/28/2019
93063,5.496,5/28/2019
93552,9.851,5/28/2019
93010,11.557,5/28/2019
92821,5.734,5/28/2019
91762,2.71,5/28/2019
92392,8.87,5/28/2019
91739,12.028,5/28/2019
92544,5.403,5/28/2019
92584,7.167,5/28/2019
92410,7.257,5/28/2019
92211,9.26,5/28/2019
92557,3.614,5/28/2019
92707,2.505,5/28/2019
92887,4.036,5/28/2019
92647,4.174,5/28/2019
93023,6.207,5/28/2019
91301,6.157,5/28/2019
92867,9.629,5/28/2019
93516,5.75,5/28/2019
93535,2.829,5/28/2019
91701,6.965,5/28/2019
91775,6.48,5/28/2019
93274,7.311,5/28/2019
93291,6.046,5/28/2019
92260,11.282,5/28/2019
92691,4.925,5/28/2019
93292,7.495,5/28/2019
92870,3.072,5/28/2019
92596,4.135,5/28/2019
92509,7.691,5/28/2019
92584,4.918,5/28/2019
91390,8.187,5/28/2019
92399,5.746,5/28/2019
92211,10.781,5/28/2019
92503,6.423,5/28/2019
92656,3.413,5/28/2019
92610,5.867,5/28/2019
93117,3.378,5/28/2019
93230,8.149,5/28/2019
92618,3.638,5/28/2019
92591,5.586,5/28/2019
93033,4.339,5/28/2019
91387,3.614,5/28/2019
92262,2.645,5/28/2019
92618,4.517,5/28/2019
91016,5.007,5/28/2019
93291,9.452,5/28/2019
91387,3.614,5/28/2019
92264,9.77,5/28/2019
90603,5.786,5/28/2019
92336,5.039,5/28/2019
92618,3.614,5/28/2019
92404,5.835,5/28/2019
92345,2.432,5/28/2019
93003,3.182,5/28/2019
91761,3.614,5/28/2019
93257,7.823,5/28/2019
91387,10.993,5/28/2019
92307,5.944,5/28/2019
92562,2.71,5/28/2019
92313,5.824,5/28/2019
92223,7.242,5/28/2019
92584,3.614,5/28/2019
91752,7.284,5/28/2019
92557,6.579,5/28/2019
92410,3.631,5/28/2019
91790,6.031,5/28/2019
92630,6.193,5/28/2019
91744,3.313,5/28/2019
92377,3.483,5/28/2019
93001,6.099,5/28/2019
92345,4.81,5/28/2019
93292,8.8,5/28/2019
93274,7.575,5/28/2019
90249,3.545,5/28/2019
93292,5.457,5/28/2019
92584,3.614,5/28/2019
92617,3.647,5/28/2019
90061,4.018,5/28/2019
93110,8.475,5/28/2019
93021,10.778,5/28/2019
92821,8.449,5/28/2019
92307,7.581,5/28/2019
92377,6.42,5/28/2019
91354,9.117,5/28/2019
93291,3.791,5/28/2019
92399,8.937,5/28/2019
93247,22.5,5/29/2019
92626,7.233,5/29/2019
91387,1.839,5/29/2019
91355,6.144,5/29/2019
91351,6.046,5/29/2019
93555,4.324,5/29/2019
92270,13.162,5/29/2019
90630,4.517,5/29/2019
91789,10.782,5/29/2019
90630,5.863,5/29/2019
92210,5.215,5/29/2019
92234,5.611,5/29/2019
92563,12.681,5/29/2019
92336,1.909,5/29/2019
92336,4.09,5/29/2019
92336,2.727,5/29/2019
92592,14.049,5/29/2019
92591,4.189,5/29/2019
90814,5.679,5/29/2019
92372,17.181,5/29/2019
93277,4.889,5/29/2019
91786,8.905,5/29/2019
90232,5.401,5/29/2019
92336,2.454,5/29/2019
92336,2.454,5/29/2019
92336,2.454,5/29/2019
92336,2.181,5/29/2019
92336,2.454,5/29/2019
92336,2.181,5/29/2019
92336,2.181,5/29/2019
92336,2.454,5/29/2019
92336,2.454,5/29/2019
92336,2.181,5/29/2019
90245,6.078,5/29/2019
92596,9.575,5/29/2019
92223,3.43,5/29/2019
91775,5.009,5/29/2019
90706,1.798,5/29/2019
92887,10.879,5/29/2019
93257,2.055,5/29/2019
92260,11.04,5/29/2019
93552,4.05,5/29/2019
92223,5.246,5/29/2019
90305,3.539,5/29/2019
92543,7.811,5/29/2019
92585,5.786,5/29/2019
92509,5.435,5/29/2019
92260,5.693,5/29/2019
93560,7.82,5/29/2019
93277,32.164,5/29/2019
92620,9.072,5/29/2019
92240,8.91,5/29/2019
92591,4.731,5/29/2019
92376,7.292,5/29/2019
92532,4.748,5/29/2019
91786,5.954,5/29/2019
90638,5.13,5/29/2019
90262,3.005,5/29/2019
93219,17.742,5/29/2019
92585,3.614,5/29/2019
92570,3.623,5/29/2019
92584,4.019,5/29/2019
90814,4.731,5/29/2019
90713,5.358,5/29/2019
93536,5.207,5/29/2019
92620,5.475,5/29/2019
92860,8.682,5/29/2019
92336,10.122,5/29/2019
92584,8.281,5/29/2019
90712,5.233,5/29/2019
92883,2.71,5/29/2019
91775,5.316,5/29/2019
92376,4.731,5/29/2019
92553,5.47,5/29/2019
91765,5.7,5/29/2019
92571,2.546,5/29/2019
92630,7.902,5/29/2019
91350,5.121,5/29/2019
92596,8.335,5/29/2019
91790,6.802,5/29/2019
91762,3.91,5/29/2019
91767,6.48,5/29/2019
93561,3.63,5/29/2019
91740,7.041,5/29/2019
92392,2.679,5/29/2019
90501,6.066,5/29/2019
91789,6.586,5/29/2019
90703,4.085,5/29/2019
91214,7.294,5/29/2019
92392,4.822,5/29/2019
92881,8.387,5/29/2019
92392,9.176,5/29/2019
93117,3.696,5/29/2019
92582,6.162,5/29/2019
93291,7.604,5/29/2019
91791,4.748,5/29/2019
91030,5.838,5/29/2019
92374,4.81,5/29/2019
92592,9.495,5/29/2019
90605,6.966,5/29/2019
93551,9.227,5/29/2019
92252,2.357,5/29/2019
91710,9.775,5/29/2019
92553,5.009,5/29/2019
92374,7.555,5/29/2019
92570,2.618,5/29/2019
92571,2.022,5/29/2019
92553,9.868,5/29/2019
92234,9.117,5/29/2019
93010,8.1,5/29/2019
92584,6.261,5/29/2019
91786,7.521,5/29/2019
93292,5.559,5/29/2019
91765,6.305,5/29/2019
92336,5.197,5/29/2019
92509,4.418,5/29/2019
91761,5.24,5/29/2019
90505,3.267,5/29/2019
92630,6.1,5/29/2019
91710,3.319,5/29/2019
91381,6.639,5/29/2019
92860,12.327,5/29/2019
92618,4.517,5/29/2019
92592,5.889,5/29/2019
91750,4.168,5/29/2019
93555,3.99,5/29/2019
92277,7.616,5/29/2019
93010,5.207,5/29/2019
92860,11.589,5/29/2019
92223,3.732,5/29/2019
92618,4.517,5/29/2019
92584,2.71,5/29/2019
93286,7.823,5/29/2019
91710,9.3,5/29/2019
92831,5.977,5/29/2019
92596,5.267,5/29/2019
93238,7.204,5/29/2019
91350,3.866,5/29/2019
92223,3.675,5/29/2019
90247,2.772,5/29/2019
91770,4.021,5/29/2019
93117,3.183,5/29/2019
92683,7.307,5/29/2019
92392,6.498,5/29/2019
92336,5.167,5/29/2019
91744,5.027,5/29/2019
90621,4.748,5/29/2019
92262,31.402,5/30/2019
90621,4.62,5/30/2019
93555,4.353,5/30/2019
92880,8.842,5/30/2019
92688,5.265,5/30/2019
92336,2.454,5/30/2019
92336,2.181,5/30/2019
92336,2.454,5/30/2019
92335,2.181,5/30/2019
93560,2.287,5/30/2019
93257,5.74,5/30/2019
90405,5.282,5/30/2019
90222,5.42,5/30/2019
92586,3.394,5/30/2019
92336,8.747,5/30/2019
92592,5.027,5/30/2019
93230,1.37,5/30/2019
92240,3.631,5/30/2019
92404,4.377,5/30/2019
91307,15.224,5/30/2019
92284,5.189,5/30/2019
92277,8.281,5/30/2019
93230,6.314,5/30/2019
92262,8.564,5/30/2019
92308,4.658,5/30/2019
92336,1.909,5/30/2019
92336,1.909,5/30/2019
92335,6.429,5/30/2019
92336,2.181,5/30/2019
92336,2.181,5/30/2019
92336,2.181,5/30/2019
92336,2.181,5/30/2019
92336,2.181,5/30/2019
92336,2.181,5/30/2019
91701,11.462,5/30/2019
92886,3.803,5/30/2019
93514,14.961,5/30/2019
91762,2.001,5/30/2019
92562,6.225,5/30/2019
91730,7.097,5/30/2019
92240,5.867,5/30/2019
92584,2.287,5/30/2019
92584,2.287,5/30/2019
92585,8.363,5/30/2019
92630,4.559,5/30/2019
91789,8.799,5/30/2019
92223,3.43,5/30/2019
92223,2.859,5/30/2019
92223,2.859,5/30/2019
92223,3.43,5/30/2019
91708,2.287,5/30/2019
91708,2.573,5/30/2019
92880,1.909,5/30/2019
92311,4.468,5/30/2019
91789,3.061,5/30/2019
92592,4.535,5/30/2019
92223,5.693,5/30/2019
92530,3.623,5/30/2019
92240,5.693,5/30/2019
92284,8.378,5/30/2019
93274,4.593,5/30/2019
92584,3.911,5/30/2019
92620,5.865,5/30/2019
92833,6.211,5/30/2019
91762,3.631,5/30/2019
93012,9.155,5/30/2019
92543,2.78,5/30/2019
92880,1.909,5/30/2019
92880,1.909,5/30/2019
92532,4.658,5/30/2019
92563,3.623,5/30/2019
92880,1.909,5/30/2019
92880,1.909,5/30/2019
92307,9.567,5/30/2019
91350,3.039,5/30/2019
92880,1.909,5/30/2019
92688,6.639,5/30/2019
92240,4.658,5/30/2019
92582,7.087,5/30/2019
92584,2.573,5/30/2019
92584,2.573,5/30/2019
92584,2.287,5/30/2019
92584,2.287,5/30/2019
92336,6.754,5/30/2019
92571,4.514,5/30/2019
92586,4.018,5/30/2019
92399,5.246,5/30/2019
92582,5.176,5/30/2019
92234,6.099,5/30/2019
91733,3.001,5/30/2019
90650,4.093,5/30/2019
91764,5.393,5/30/2019
91739,7.773,5/30/2019
91724,4.257,5/30/2019
93535,4.918,5/30/2019
92596,3.852,5/30/2019
91767,2.788,5/30/2019
92595,12.944,5/30/2019
92705,13.676,5/30/2019
92551,3.751,5/30/2019
93230,7.876,5/30/2019
90660,7.089,5/30/2019
91770,5.251,5/30/2019
93230,4.554,5/30/2019
92307,6.53,5/30/2019
90740,4.554,5/30/2019
92866,5.894,5/30/2019
90808,8.949,5/30/2019
91761,3.072,5/30/2019
92821,14.195,5/30/2019
92557,7.261,5/30/2019
93292,3.275,5/30/2019
92399,7.81,5/30/2019
90504,4.304,5/30/2019
91748,3.903,5/30/2019
93552,7.82,5/30/2019
91770,5.867,5/30/2019
92647,5.189,5/30/2019
90680,3.911,5/30/2019
92320,4.05,5/30/2019
92392,3.614,5/30/2019
92316,7.419,5/30/2019
92701,8.556,5/30/2019
93291,4.613,5/30/2019
93552,3.971,5/30/2019
90680,9.218,5/30/2019
92563,5.207,5/30/2019
93292,3.978,5/30/2019
93291,2.917,5/30/2019
90621,4.158,5/30/2019
93257,4.158,5/30/2019
93291,4.661,5/30/2019
92595,5.496,5/30/2019
92679,5.889,5/30/2019
93230,2.939,5/30/2019
92782,4.62,5/30/2019
92626,4.918,5/30/2019
92562,2.71,5/30/2019
93552,4.918,5/30/2019
91761,2.71,5/30/2019
92626,2.893,5/30/2019
93010,4.05,5/30/2019
92883,2.71,5/30/2019
92883,3.614,5/30/2019
92336,3.761,5/30/2019
92557,6.364,5/30/2019
90221,3.012,5/30/2019
91786,5.758,5/30/2019
92614,6.482,5/30/2019
90815,2.314,5/30/2019
91709,4.822,5/30/2019
93291,10.104,5/30/2019
93274,3.614,5/30/2019
92345,4.628,5/30/2019
92706,5.43,5/30/2019
92649,5.08,5/30/2019
92270,3.732,5/30/2019
92882,4.62,5/30/2019
93117,6.078,5/30/2019
91710,7.586,5/30/2019
91765,10.761,5/30/2019
92571,4.88,5/30/2019
93023,11.245,5/30/2019
92392,5.954,5/30/2019
92782,6.441,5/30/2019
91744,4.937,5/30/2019
92345,4.024,5/30/2019
93523,3.414,5/30/2019
91733,6.305,5/30/2019
92602,5.47,5/30/2019
90290,8.389,5/30/2019
93536,6.982,5/30/2019
91750,2.604,5/30/2019
92704,6.845,5/30/2019
91710,7.097,5/30/2019
92270,4.019,5/30/2019
92596,9.802,5/30/2019
92656,4.32,5/30/2019
93063,4.155,5/30/2019
92336,3.747,5/30/2019
91024,6.486,5/30/2019
92780,5.541,5/30/2019
92507,5.267,5/30/2019
92692,4.012,5/30/2019
93063,4.986,5/30/2019
92557,8.399,5/30/2019
92394,3.118,5/30/2019
92707,3.118,5/30/2019
93063,3.324,5/30/2019
90706,6.845,5/30/2019
93534,2.893,5/30/2019
92821,5.254,5/30/2019
93030,4.051,5/30/2019
92708,4.937,5/30/2019
90630,8.69,5/30/2019
91752,2.287,5/31/2019
