Zip,Latitude,Longitude
91329,33.786594,-118.298662
92147,33.016928,-116.846046
92323,35.187237,-115.39727
92078,33.122029,-117.15605
92530,33.675893,-117.34946
94016,37.381144,-122.334825
94105,37.789228,-122.3957
95641,38.161756,-121.60428
91362,34.190804,-118.83704
91729,34.839964,-115.967051
92377,34.151243,-117.39873
93422,35.474913,-120.676
95038,37.225787,-121.617894
95497,38.725628,-123.47625
90620,33.841014,-118.00969
91502,34.177606,-118.30954
95639,38.367276,-121.51487
94550,37.65778,-121.73011
93791,36.746375,-119.639658
94161,37.784827,-122.727802
92514,33.752886,-116.055617
92869,33.792687,-117.79975
95020,37.016943,-121.56581
92186,33.016928,-116.846046
91124,33.786594,-118.298662
91364,34.158214,-118.60061
93606,36.802534,-120.01902
94286,38.377411,-121.444429
90397,33.786594,-118.298662
95616,38.549256,-121.73655
93302,35.294405,-118.905173
95117,37.311042,-121.96162
91716,33.786594,-118.298662
91909,33.016928,-116.846046
92240,33.952303,-116.50804
92292,33.752886,-116.055617
95762,38.684324,-121.06879
92702,33.640302,-117.769442
92834,33.640302,-117.769442
93440,34.75465,-120.27032
95987,39.139543,-122.20563
96142,39.037696,-120.12438
90070,33.786594,-118.298662
90026,34.07851,-118.26596
90406,33.786594,-118.298662
93403,35.347065,-120.455345
94580,37.678531,-122.13199
95234,37.889849,-121.253872
92369,34.839964,-115.967051
93061,34.032383,-119.1343
91788,33.786594,-118.298662
95831,38.494971,-121.53059
95963,39.760968,-122.218
91335,34.200104,-118.54099
91763,34.07041,-117.69938
94294,38.377411,-121.444429
91041,33.786594,-118.298662
92075,32.997543,-117.26087
92122,32.856447,-117.21143
94514,37.847704,-121.60812
94712,37.680181,-121.921498
93064,34.258203,-118.710724
91303,34.198204,-118.60206
95677,38.789165,-121.23825
93825,35.717406,-118.466755
92003,33.289265,-117.20011
95915,39.912222,-120.834958
93704,36.794748,-119.80097
92027,33.142706,-117.03049
94297,38.377411,-121.444429
94720,37.866825,-122.253582
96040,40.788512,-121.47668
93546,37.621587,-118.86279
93907,36.754058,-121.66472
95247,38.146124,-120.45458
95375,38.184096,-120.021342
92697,33.640302,-117.769442
92781,33.640302,-117.769442
93066,34.287679,-119.02059
91386,33.786594,-118.298662
92150,33.016928,-116.846046
90059,33.927471,-118.24778
95036,37.456807,-121.913632
95942,40.044865,-121.59415
96052,40.743423,-122.81414
96097,41.749249,-122.64479
90089,33.786594,-118.298662
90096,33.786594,-118.298662
93502,35.068161,-118.224785
90723,33.899915,-118.16231
90888,33.786594,-118.298662
92093,33.016928,-116.846046
94946,38.050454,-122.67866
93535,34.691946,-117.97756
93592,34.839964,-115.967051
90814,33.771167,-118.14482
92304,34.548138,-115.65796
94503,38.170372,-122.25605
95309,37.807938,-120.440467
90037,34.002063,-118.28737
90706,33.888165,-118.1276
91731,34.076642,-118.03942
94940,38.180029,-122.88357
95714,39.204434,-120.83816
96085,41.734832,-123.07218
93668,36.641742,-120.28909
92092,33.016928,-116.846046
93246,36.138861,-119.894727
95565,40.459978,-124.06059
95552,40.390478,-123.41309
96039,41.82087,-123.43126
95251,38.075897,-120.46544
95386,37.645632,-120.73812
95838,38.641223,-121.4417
91610,33.786594,-118.298662
91406,34.201491,-118.49376
92382,34.205626,-117.10499
94019,37.47584,-122.44323
94204,38.377411,-121.444429
95660,38.676103,-121.37656
92036,33.02757,-116.53109
95722,39.005098,-121.01891
96027,41.414707,-122.96832
90610,33.786594,-118.298662
92059,33.369249,-117.07236
93424,35.18554,-120.72583
95116,37.34964,-121.8544
94615,37.806677,-122.30038
93013,34.402194,-119.52308
90639,33.905813,-118.018247
93256,35.957119,-119.31287
90088,33.786594,-118.298662
91350,34.481172,-118.42821
93932,35.987276,-121.04788
96015,41.425912,-120.90316
90659,33.786594,-118.298662
92817,33.640302,-117.769442
95215,37.955474,-121.19064
90260,33.888364,-118.35355
95428,39.825781,-123.23026
94585,38.231364,-122.05414
90717,33.793384,-118.31611
95370,37.995238,-120.3437
95604,39.106287,-120.536032
95670,38.605355,-121.28247
91126,33.786594,-118.298662
93780,36.746375,-119.639658
95938,39.624259,-121.79152
90078,33.786594,-118.298662
92106,32.7259,-117.23079
96009,41.119727,-121.1362
94409,37.381144,-122.334825
94565,38.017917,-121.90502
94567,38.658204,-122.40441
91411,34.178305,-118.45858
92861,33.812662,-117.81623
93205,35.576134,-118.46745
93221,36.304696,-119.11383
94581,38.509569,-122.3539
93591,34.596742,-117.84467
93625,36.6265,-119.67526
96006,41.190742,-120.90294
94291,38.377411,-121.444429
95002,37.427439,-121.97521
95118,37.257643,-121.89072
90652,33.786594,-118.298662
94021,37.271753,-122.27672
94070,37.499175,-122.26655
94912,38.068036,-122.740988
95063,36.9634,-121.973771
95326,37.59471,-120.86419
95595,40.202464,-123.46646
96103,39.779486,-120.64058
96105,39.862832,-120.17303
93539,33.786594,-118.298662
94207,38.377411,-121.444429
94528,37.838744,-121.96672
90501,33.828766,-118.31367
91942,32.785,-117.0186
92267,34.286985,-114.17251
93105,34.44005,-119.75496
96055,40.041399,-122.09793
92160,33.016928,-116.846046
92386,34.244448,-116.82962
95333,37.245423,-120.27116
91224,33.786594,-118.298662
94941,37.898058,-122.54134
95073,37.007916,-121.95072
91671,34.175205,-118.382212
93456,35.027682,-120.196818
93446,35.640589,-120.70418
93451,35.818054,-120.63645
94979,38.068036,-122.740988
92329,34.839964,-115.967051
92595,33.614385,-117.2608
90650,33.906914,-118.08339
92109,32.791246,-117.24343
92255,33.752886,-116.055617
92406,34.839964,-115.967051
94262,38.377411,-121.444429
94808,37.777208,-121.955399
95158,37.189396,-121.705327
95246,38.26127,-120.50328
91351,34.424794,-118.44513
93208,36.062748,-118.60663
90072,33.786594,-118.298662
92264,33.798669,-116.51887
94145,37.784827,-122.727802
93631,36.506063,-119.54587
91125,33.786594,-118.298662
95460,39.311858,-123.79166
95514,40.325767,-123.69266
91011,34.211171,-118.19776
91360,34.208837,-118.87348
93117,34.443746,-119.94215
94060,37.203092,-122.33718
94520,37.986321,-122.03988
95329,37.694235,-120.42421
93065,34.265003,-118.77177
95129,37.307742,-121.99976
94128,37.621964,-122.39534
95946,39.207828,-121.20021
90743,33.72975,-118.0863
92554,33.521993,-115.915905
95662,38.682803,-121.2231
92710,33.711552,-117.809881
92626,33.677224,-117.90863
95918,39.282171,-121.34733
96087,40.608728,-122.51427
95350,37.671778,-121.01249
95468,38.898385,-123.65746
90308,33.786594,-118.298662
90309,33.786594,-118.298662
92675,33.500843,-117.65866
91767,34.080143,-117.73861
93540,35.60345,-118.476436
90702,33.786594,-118.298662
95297,37.889849,-121.253872
91221,33.786594,-118.298662
95688,38.380528,-121.99192
94544,37.633732,-122.06101
92857,33.640302,-117.769442
95154,37.189396,-121.705327
94304,37.397823,-122.16605
95917,39.413477,-121.71162
90002,33.948315,-118.24845
95060,36.980556,-122.04603
91007,34.126957,-118.05216
92393,34.839964,-115.967051
93121,34.262834,-119.848555
93641,36.697311,-119.01864
95926,39.745973,-121.84259
90254,33.866314,-118.39968
94166,37.784827,-122.727802
90084,33.786594,-118.298662
95046,37.088746,-121.60048
92127,33.022384,-117.10694
95683,38.492811,-121.10036
93204,35.930766,-120.10057
91744,34.029561,-117.93975
94540,37.680181,-121.921498
94588,37.68973,-121.89244
94126,37.784827,-122.727802
94541,37.674431,-122.08883
95037,37.137595,-121.66211
94531,37.920852,-121.723919
94662,37.680181,-121.921498
95480,38.654705,-123.3999
96013,40.926289,-121.68452
91109,33.786594,-118.298662
91367,34.176238,-118.61992
95115,37.189396,-121.705327
95569,40.35983,-123.87105
93558,34.839964,-115.967051
92396,33.714421,-117.069361
93428,35.563246,-121.07736
94507,37.856683,-122.02488
92883,33.771548,-117.47884
94101,37.784827,-122.727802
94604,37.680181,-121.921498
95602,38.976837,-121.09142
95983,40.06686,-120.77442
91312,33.786594,-118.298662
92868,33.787266,-117.87494
95423,39.037173,-122.65445
96125,39.598792,-120.63432
93542,36.626033,-117.218616
95026,37.189396,-121.705327
93513,37.1363,-118.27335
92391,34.839964,-115.967051
90036,34.07036,-118.34926
91905,32.672239,-116.31497
95061,37.007399,-122.075125
94234,38.377411,-121.444429
92342,34.761696,-117.33444
93016,34.032383,-119.1343
95417,39.670239,-123.64423
91321,34.377782,-118.51489
92275,33.289347,-115.9565
93744,36.746375,-119.639658
94924,37.907675,-122.70201
93381,35.294405,-118.905173
90507,33.786594,-118.298662
94235,38.377411,-121.444429
92145,32.889139,-117.100486
93291,36.351009,-119.33655
90035,34.05266,-118.38531
91906,32.664307,-116.46513
92685,33.640302,-117.769442
93707,36.746375,-119.639658
93584,33.786594,-118.298662
93927,36.300819,-121.2904
94556,37.839426,-122.12426
92227,32.98975,-115.50475
93094,34.032383,-119.1343
93564,34.900151,-118.246691
94572,38.031271,-122.26213
95023,36.862243,-121.38006
95668,38.8323,-121.51661
93223,36.300574,-119.20552
96017,41.109487,-122.33133
92243,32.783359,-115.57746
90408,33.786594,-118.298662
90405,34.009276,-118.47286
91901,32.823102,-116.73864
92111,32.804972,-117.16871
93639,37.160622,-119.945035
93063,34.279343,-118.69607
96163,39.320012,-120.160271
93635,37.048385,-120.86983
91342,34.307877,-118.42904
90402,34.036759,-118.50121
92021,32.8201,-116.91234
94599,38.403011,-122.36228
95241,37.889849,-121.253872
91105,34.137857,-118.16329
92646,33.666269,-117.9693
95011,37.189396,-121.705327
95827,38.566506,-121.32515
92112,33.016928,-116.846046
92104,32.742892,-117.12774
92599,33.752886,-116.055617
92508,33.890313,-117.32122
92662,33.606271,-117.89243
93023,34.456957,-119.25307
93240,35.617148,-118.45299
95210,38.025086,-121.29722
93101,34.420163,-119.7065
93385,35.294405,-118.905173
93616,36.657266,-119.59309
94511,38.040395,-121.63852
96124,39.663242,-120.43806
90822,33.776094,-118.11848
94976,38.068036,-122.740988
91205,34.138514,-118.243
91388,33.786594,-118.298662
94546,37.702063,-122.07934
93242,36.43465,-119.71753
94254,38.377411,-121.444429
95249,38.192823,-120.64285
95532,41.852985,-124.15721
93759,36.746375,-119.639658
93923,36.517261,-121.89436
94618,37.843726,-122.24369
95013,37.189396,-121.705327
95673,38.688069,-121.44874
96010,40.723792,-123.34016
96069,40.705474,-122.021
93002,34.032383,-119.1343
92138,33.016928,-116.846046
92312,34.201638,-116.906215
95051,37.346241,-121.9846
91947,33.016928,-116.846046
94549,37.895695,-122.11785
95236,38.018456,-121.05675
95612,38.383366,-121.57819
95916,39.661519,-121.38193
90045,33.960041,-118.3949
90099,33.786594,-118.298662
92162,33.016928,-116.846046
92167,33.016928,-116.846046
92412,34.839964,-115.967051
93447,35.664837,-120.64542
95317,37.127525,-120.50574
90040,33.997492,-118.15284
90249,33.899265,-118.319
90631,33.934513,-117.95159
92253,33.675373,-116.29649
92282,33.941487,-116.64506
93614,37.206505,-119.7207
93712,36.746375,-119.639658
95007,37.10548,-122.1047
96154,38.87529,-120.0188
90801,33.804309,-118.200957
91040,34.261221,-118.31887
93380,35.294405,-118.905173
92163,33.016928,-116.846046
92172,33.016928,-116.846046
92276,33.821318,-116.38023
94948,38.148858,-122.573745
91401,34.176505,-118.43308
93301,35.381408,-119.01935
93720,36.865587,-119.75917
90605,33.945413,-118.03362
90712,33.851965,-118.1468
91749,33.786594,-118.298662
94031,37.381144,-122.334825
94970,37.903396,-122.65043
90031,34.07871,-118.2161
91206,34.156674,-118.22937
92661,33.601822,-117.89966
90716,33.828565,-118.07364
95269,37.889849,-121.253872
92161,32.871846,-117.229119
94152,37.784827,-122.727802
94569,38.04337,-122.18994
94666,37.680181,-121.921498
91023,33.786594,-118.298662
92251,32.853471,-115.58942
94802,37.777208,-121.955399
90665,33.786594,-118.298662
94403,37.539686,-122.30266
96158,38.898142,-119.998419
94964,37.943365,-122.49029
92028,33.380359,-117.20605
92196,33.016928,-116.846046
95171,37.189396,-121.705327
95609,38.650335,-121.327214
94942,38.068036,-122.740988
90201,33.972814,-118.17385
93386,35.294405,-118.905173
94596,37.905924,-122.05858
92135,33.016928,-116.846046
95606,38.857328,-122.21486
94247,38.377411,-121.444429
90710,33.797317,-118.30065
91103,34.166706,-118.159
94704,37.868575,-122.25855
94246,38.377411,-121.444429
90014,34.042912,-118.25193
94109,37.792778,-122.42188
92735,33.640302,-117.769442
93060,34.367474,-119.07317
91324,34.240353,-118.55038
92274,33.466287,-116.0688
95122,37.329641,-121.83359
93656,36.45185,-119.93651
94063,37.483504,-122.2144
94085,37.38894,-122.017956
92014,32.961812,-117.25967
90746,33.857416,-118.25633
92133,32.733507,-117.216451
92620,33.714889,-117.7633
92653,33.602823,-117.71295
94261,38.377411,-121.444429
94527,37.953542,-121.957778
92805,33.835665,-117.90807
93554,35.409108,-117.69966
94157,37.784827,-122.727802
94408,37.381144,-122.334825
94071,37.381144,-122.334825
91766,34.045584,-117.75305
90074,33.786594,-118.298662
90087,33.786594,-118.298662
93782,36.746375,-119.639658
94404,37.554335,-122.27032
90409,33.786594,-118.298662
93605,37.191503,-119.26372
95617,38.619545,-121.961532
95894,38.377411,-121.444429
91210,33.786594,-118.298662
91371,33.786594,-118.298662
93762,36.746375,-119.639658
94106,37.784827,-122.727802
94526,37.811676,-121.98647
95101,37.189396,-121.705327
95315,37.428227,-120.77519
93724,36.746375,-119.639658
93543,34.533321,-117.94904
94279,38.377411,-121.444429
95066,37.057575,-122.01507
96035,40.039257,-122.16555
90734,33.786594,-118.298662
93562,35.764433,-117.38202
93747,36.746375,-119.639658
94310,37.189396,-121.705327
95402,38.440061,-122.710598
91201,34.17013,-118.29158
93612,36.813456,-119.70826
94539,37.515014,-121.92916
95258,38.154118,-121.306
95410,39.216157,-123.71376
95424,38.971518,-122.66423
95928,39.720955,-121.81888
92082,33.261748,-117.01027
94523,37.951672,-122.07317
94927,38.463088,-122.989975
95412,38.717819,-123.32757
90017,34.052561,-118.26434
90295,33.786594,-118.298662
95943,39.605289,-122.03231
95701,39.217668,-120.78346
95429,39.761199,-123.33547
93722,36.801603,-119.88878
94293,38.377411,-121.444429
91006,34.134057,-118.02662
95887,38.377411,-121.444429
91912,33.016928,-116.846046
92166,33.016928,-116.846046
94111,37.798228,-122.40027
92258,33.921502,-116.56703
92363,34.808718,-114.62664
91706,34.087108,-117.96966
90053,33.786594,-118.298662
94702,37.865026,-122.2859
94115,37.786129,-122.43736
95298,37.889849,-121.253872
96127,40.446063,-120.664132
95546,41.161505,-123.72444
92067,33.016492,-117.20264
92119,32.80225,-117.02431
92187,33.016928,-116.846046
92647,33.725167,-118.00509
91413,33.786594,-118.298662
92060,33.308217,-116.8471
92630,33.640223,-117.69108
92545,33.736743,-117.0217
90276,33.845064,-118.395107
94401,37.570385,-122.32044
94506,37.804064,-121.91202
93406,35.347065,-120.455345
96080,40.183837,-122.24074
90410,33.786594,-118.298662
91118,33.786594,-118.298662
91470,33.786594,-118.298662
92814,33.640302,-117.769442
93950,36.619065,-121.92102
94086,37.378341,-122.02398
94923,38.347701,-123.05869
95035,37.436451,-121.89438
95102,37.189396,-121.705327
93545,36.589514,-118.07367
93244,36.417743,-119.00457
93530,36.495772,-117.88289
93944,36.606225,-121.908915
94269,38.377411,-121.444429
95464,39.12558,-122.84653
90062,34.003213,-118.3078
90097,33.786594,-118.298662
95613,38.79829,-120.88578
93519,35.177369,-118.035049
94619,37.790027,-122.18615
95636,38.634753,-120.53353
90211,34.066009,-118.38271
95252,38.145601,-120.85733
91020,34.211494,-118.23104
93103,34.428191,-119.68412
90508,33.786594,-118.298662
91209,33.786594,-118.298662
92049,33.016928,-116.846046
92572,33.752886,-116.055617
95313,37.413659,-121.05649
96058,41.790562,-121.94214
94595,37.879757,-122.07143
94904,37.950069,-122.54284
91719,33.735688,-117.42049
92230,33.911404,-116.76834
95675,38.545656,-120.74287
95936,39.567001,-120.8384
92581,33.752886,-116.055617
92712,33.640302,-117.769442
90060,33.786594,-118.298662
95975,39.224179,-121.14539
91750,34.117047,-117.77097
91754,34.048207,-118.14161
92198,33.016928,-116.846046
92703,33.747067,-117.90433
93586,33.786594,-118.298662
94151,37.784827,-122.727802
94914,38.068036,-122.740988
96155,38.844909,-120.042996
93623,37.463177,-119.64498
90832,33.786594,-118.298662
95842,38.687718,-121.349
94977,38.068036,-122.740988
91409,33.786594,-118.298662
92143,33.016928,-116.846046
95527,40.877334,-123.45661
94121,37.778729,-122.49265
94610,37.812377,-122.24199
95033,37.160012,-121.9881
95857,38.377411,-121.444429
91715,33.786594,-118.298662
91003,33.786594,-118.298662
95481,39.131856,-123.16221
96151,38.90392,-119.995024
93409,35.221085,-120.636399
94307,37.381144,-122.334825
94547,38.005122,-122.25784
95050,37.347791,-121.95131
94256,38.377411,-121.444429
95113,37.333941,-121.89154
95470,39.285782,-123.22064
96118,39.663256,-120.24835
91012,33.786594,-118.298662
93764,36.746375,-119.639658
90239,33.786594,-118.298662
94163,37.784827,-122.727802
94659,37.680181,-121.921498
95948,39.35217,-121.71129
91793,33.786594,-118.298662
93609,36.534599,-119.83592
94302,37.189396,-121.705327
95749,38.195804,-120.679713
94283,38.377411,-121.444429
95503,40.757091,-124.1513
95626,38.727451,-121.45433
94127,37.734964,-122.4597
92152,33.016928,-116.846046
94926,38.463088,-122.989975
95866,38.377411,-121.444429
93522,36.269728,-117.59002
94120,37.784827,-122.727802
96119,41.021344,-120.52472
91934,32.624424,-116.17025
91202,34.166567,-118.26994
93510,34.497245,-118.18951
93773,36.746375,-119.639658
92283,32.786759,-114.62591
92394,34.55965,-117.35773
92807,33.850515,-117.79113
93432,35.495242,-120.48392
94129,37.79984,-122.46167
95306,37.432168,-120.09682
90774,33.783038,-118.238683
91016,34.140806,-118.00184
95001,37.05297,-121.949418
93041,34.154072,-119.18829
95245,38.300688,-120.62632
90076,33.786594,-118.298662
92865,33.8318,-117.84739
93427,34.613014,-120.2051
95536,40.561448,-124.25781
95629,38.527556,-120.69292
90262,33.924642,-118.20186
91184,33.786594,-118.298662
91203,34.152757,-118.2658
95367,37.731272,-120.94365
95490,39.451662,-123.37285
93717,36.746375,-119.639658
95776,38.681254,-121.74189
94170,37.784827,-122.727802
95446,38.509737,-123.00084
92711,33.640302,-117.769442
90624,33.640302,-117.769442
96123,40.800556,-120.36374
91123,33.786594,-118.298662
92194,33.016928,-116.846046
94609,37.834926,-122.264
95135,37.299474,-121.75446
95558,40.272963,-124.21494
90032,34.08166,-118.17568
94551,37.680181,-121.921498
91944,33.016928,-116.846046
93560,34.88923,-118.33629
90255,33.978404,-118.21773
95607,38.706727,-122.125
92231,32.683491,-115.48277
91334,33.786594,-118.298662
93688,36.648474,-120.248818
94277,38.377411,-121.444429
95031,37.189396,-121.705327
91353,33.786594,-118.298662
92704,33.724167,-117.90623
93610,37.100417,-120.27864
95242,38.132618,-121.32282
94171,37.784827,-122.727802
95055,37.189396,-121.705327
95682,38.641158,-120.97109
95958,39.556251,-121.803777
90247,33.891265,-118.2975
90853,33.786594,-118.298662
91764,34.077327,-117.6222
92271,33.53163,-114.892368
95550,40.766645,-123.83488
91797,33.786594,-118.298662
92688,33.639994,-117.60351
94025,37.451688,-122.18385
94147,37.784827,-122.727802
91050,33.786594,-118.298662
91732,34.070659,-118.01383
91759,34.231581,-117.66106
95320,37.797806,-121.00179
95427,39.240872,-123.54765
96047,40.472993,-122.63707
91225,33.786594,-118.298662
95301,37.35115,-120.6056
90313,33.786594,-118.298662
95472,38.393314,-122.83666
91786,34.101659,-117.65776
92366,34.839964,-115.967051
93107,34.421795,-119.863722
90080,33.786594,-118.298662
92178,33.016928,-116.846046
94543,37.680181,-121.921498
94613,37.781098,-122.186573
92507,33.978965,-117.33646
91951,33.016928,-116.846046
95648,38.902873,-121.29795
92008,33.158137,-117.32646
91612,33.786594,-118.298662
94096,37.381144,-122.334825
92116,32.76235,-117.12246
93524,35.294405,-118.905173
93645,37.146284,-119.67379
91024,34.164806,-118.0509
93235,36.387879,-119.21908
93483,35.347065,-120.455345
92079,33.016928,-116.846046
92316,34.064062,-117.39432
93034,34.032383,-119.1343
95127,37.369473,-121.82077
95930,39.563522,-121.13191
