ZIPCODE,CAPACITY,DATE
92587,7.92,3/25/2020
92392,2.912,3/25/2020
91748,2.912,3/25/2020
93063,4.076,3/25/2020
91387,5.532,3/25/2020
90631,4.659,3/25/2020
92602,7.204,3/25/2020
92307,6.988,3/25/2020
93257,3.203,3/25/2020
92592,5.241,3/25/2020
92780,4.628,3/25/2020
92582,6.114,3/25/2020
93010,4.367,3/25/2020
90620,3.602,3/25/2020
92707,3.302,3/25/2020
92394,3.785,3/25/2020
93033,2.912,3/25/2020
92882,3.902,3/25/2020
92371,8.023,3/25/2020
90706,7.429,3/25/2020
92240,6.129,3/25/2020
90805,6.904,3/25/2020
93560,6.988,3/25/2020
93534,2.62,3/25/2020
90604,2.702,3/25/2020
93536,2.62,3/25/2020
92345,6.943,3/25/2020
92557,4.367,3/25/2020
92708,4.076,3/25/2020
90250,3.602,3/25/2020
92630,7.504,3/25/2020
92882,9.005,3/25/2020
93111,4.95,3/25/2020
92337,10.967,3/25/2020
93274,4.367,3/25/2020
90740,3.736,3/25/2020
90623,2.62,3/25/2020
92647,7.521,3/25/2020
92284,9.401,3/25/2020
90808,5.103,3/25/2020
92260,10.668,3/25/2020
92833,3.119,3/25/2020
92882,7.811,3/25/2020
93536,4.95,3/25/2020
92845,4.367,3/25/2020
93230,5.241,3/25/2020
92804,3.951,3/25/2020
92320,5.703,3/25/2020
92551,5.403,3/25/2020
92313,4.182,3/25/2020
91739,10.492,3/25/2020
92210,11.434,3/25/2020
90604,6.756,3/25/2020
92544,2.912,3/25/2020
90631,5.261,3/25/2020
93013,3.425,3/25/2020
93215,2.401,3/25/2020
93292,8.444,3/25/2020
92585,4.975,3/25/2020
92394,3.877,3/25/2020
92831,6.164,3/25/2020
91387,13.102,3/25/2020
92571,4.367,3/25/2020
93505,4.048,3/25/2020
91016,7.001,3/25/2020
92211,10.125,3/25/2020
91320,4.048,3/25/2020
91761,11.289,3/25/2020
93030,3.181,3/25/2020
90638,3.785,3/25/2020
92260,15.062,3/25/2020
90503,4.076,3/25/2020
92336,8.444,3/25/2020
92544,5.155,3/25/2020
92509,5.587,3/25/2020
92509,3.632,3/25/2020
93535,6.697,3/25/2020
92557,5.502,3/25/2020
90630,3.302,3/25/2020
91001,6.571,3/25/2020
92860,5.205,3/25/2020
93033,3.494,3/25/2020
92544,4.075,3/25/2020
91711,6.227,3/25/2020
92707,3.685,3/25/2020
91350,6.493,3/25/2020
92583,11.387,3/26/2020
91767,3.902,3/26/2020
93291,8.023,3/26/2020
92392,10.492,3/26/2020
92557,3.678,3/26/2020
93291,3.614,3/26/2020
92553,8.022,3/26/2020
92507,3.836,3/26/2020
91350,3.836,3/26/2020
92345,40.88,3/26/2020
92887,20.731,3/26/2020
92503,5.421,3/26/2020
92591,3.961,3/26/2020
90808,5.376,3/26/2020
90803,2.942,3/26/2020
90803,2.942,3/26/2020
91701,20.666,3/26/2020
92377,5.304,3/26/2020
92867,4.96,3/26/2020
90638,4.595,3/26/2020
92584,3.836,3/26/2020
92584,3.836,3/26/2020
92584,10.003,3/26/2020
92301,2.877,3/26/2020
92585,3.614,3/26/2020
92377,6.738,3/26/2020
91350,2.43,3/26/2020
92335,5.129,3/26/2020
92551,3.24,3/26/2020
92397,7.187,3/26/2020
93514,9.04,3/26/2020
92584,3.836,3/26/2020
90605,4.244,3/26/2020
90405,5.439,3/26/2020
91803,2.208,3/26/2020
92780,64.401,3/26/2020
92618,6.871,3/26/2020
93010,18.519,3/26/2020
93010,18.519,3/26/2020
92507,3.836,3/26/2020
91763,179.422,3/26/2020
91762,2.877,3/26/2020
92392,2.71,3/26/2020
92782,8.555,3/26/2020
92504,2.71,3/26/2020
92649,6.943,3/26/2020
92602,2.71,3/26/2020
92882,7.966,3/26/2020
91708,2.877,3/26/2020
91708,2.877,3/26/2020
92240,4.803,3/26/2020
91752,6.239,3/26/2020
91710,5.021,3/26/2020
92240,5.197,3/26/2020
90302,5.57,3/26/2020
93535,4.517,3/26/2020
90814,9.2,3/26/2020
93063,5.376,3/26/2020
91390,5.663,3/26/2020
92225,7.629,3/26/2020
92571,3.629,3/26/2020
92625,5.037,3/26/2020
92277,7.356,3/26/2020
91732,11.764,3/26/2020
93109,6.09,3/26/2020
92335,8.319,3/26/2020
92344,7.019,3/26/2020
93561,5.774,3/26/2020
92612,3.928,3/26/2020
92376,9.118,3/26/2020
92596,2.917,3/26/2020
92555,5.176,3/26/2020
91732,11.351,3/26/2020
90720,15.075,3/26/2020
92557,3.471,3/26/2020
92571,5.189,3/26/2020
92392,4.498,3/26/2020
92592,3.471,3/26/2020
92831,8.023,3/26/2020
91750,5.496,3/26/2020
92679,5.815,3/26/2020
92394,6.789,3/26/2020
92240,8.678,3/26/2020
93286,7.325,3/26/2020
92301,2.329,3/26/2020
93551,7.279,3/26/2020
90650,6.114,3/26/2020
92869,2.857,3/26/2020
92880,4.628,3/26/2020
92595,5.455,3/26/2020
93105,7.279,3/26/2020
90620,8.405,3/26/2020
92336,2.604,3/26/2020
92394,10.032,3/26/2020
92867,7.741,3/26/2020
91710,5.56,3/26/2020
90808,6.891,3/26/2020
90621,3.626,3/26/2020
92374,2.264,3/26/2020
92376,4.202,3/26/2020
92394,7.123,3/26/2020
92544,8.968,3/26/2020
92509,6.15,3/26/2020
90631,5.538,3/26/2020
91711,4.116,3/26/2020
90278,5.669,3/26/2020
92562,16.78,3/26/2020
93105,3.9,3/26/2020
92596,6.817,3/26/2020
92236,4.367,3/26/2020
90621,3.419,3/26/2020
91791,7.627,3/26/2020
93555,6.623,3/26/2020
92270,20.082,3/26/2020
92706,4.384,3/26/2020
92555,3.494,3/26/2020
92225,6.508,3/26/2020
91709,10.429,3/26/2020
92394,5.514,3/26/2020
92881,8.069,3/26/2020
91770,2.597,3/26/2020
90503,5.343,3/26/2020
91387,2.71,3/26/2020
93065,6.105,3/26/2020
90221,5.106,3/26/2020
92867,6.203,3/26/2020
92270,2.334,3/26/2020
92880,6.995,3/26/2020
92584,3.174,3/26/2020
92584,4.633,3/26/2020
92223,2.917,3/26/2020
91748,7.598,3/26/2020
92880,2.334,3/26/2020
92336,4.982,3/26/2020
93552,4.367,3/26/2020
92563,4.628,3/26/2020
93535,6.405,3/26/2020
92223,3.792,3/26/2020
93202,4.918,3/26/2020
91724,4.367,3/26/2020
90755,4.076,3/26/2020
92210,10.414,3/26/2020
92602,5.403,3/26/2020
93003,7.598,3/26/2020
91387,4.367,3/26/2020
92708,5.62,3/26/2020
93560,5.532,3/26/2020
90706,4.076,3/26/2020
93021,2.62,3/26/2020
93292,6.697,3/26/2020
90303,2.912,3/26/2020
91745,6.604,3/26/2020
93536,6.06,3/26/2020
90001,3.471,3/26/2020
90620,2.62,3/26/2020
93535,5.241,3/26/2020
93117,9.317,3/26/2020
91784,4.367,3/26/2020
90706,5.241,3/26/2020
92284,8.008,3/26/2020
93117,8.705,3/26/2020
92545,7.279,3/26/2020
92587,9.17,3/26/2020
92883,9.07,3/26/2020
93033,3.203,3/26/2020
91789,3.494,3/26/2020
93257,6.114,3/26/2020
92708,11.106,3/26/2020
92346,5.952,3/26/2020
93277,9.64,3/26/2020
91321,2.912,3/26/2020
92656,3.419,3/26/2020
93274,7.372,3/26/2020
91010,2.62,3/26/2020
93230,3.804,3/26/2020
91350,2.802,3/26/2020
92545,4.296,3/26/2020
92591,2.769,3/26/2020
91001,3.818,3/26/2020
92620,4.801,3/26/2020
92335,4.182,3/26/2020
93292,7.939,3/26/2020
92584,4.95,3/26/2020
93230,6.85,3/26/2020
92704,6.075,3/26/2020
90815,3.114,3/26/2020
92780,3.494,3/26/2020
91709,8.185,3/26/2020
92867,3.143,3/26/2020
92704,5.403,3/26/2020
91722,8.105,3/26/2020
93536,4.659,3/26/2020
92879,2.806,3/26/2020
91780,9.676,3/26/2020
92407,10.041,3/26/2020
92336,7.279,3/26/2020
91355,6.227,3/26/2020
92301,6.697,3/26/2020
90706,8.105,3/26/2020
93065,5.494,3/26/2020
92592,10.993,3/26/2020
93292,4.076,3/26/2020
91354,9.929,3/26/2020
91010,5.477,3/26/2020
91746,4.798,3/26/2020
92630,4.863,3/26/2020
93230,8.152,3/27/2020
92592,6.099,3/27/2020
92398,6.846,3/27/2020
91107,17.046,3/27/2020
92392,3.836,3/27/2020
92374,4.796,3/27/2020
91762,3.836,3/27/2020
92627,6.211,3/27/2020
91701,9.775,3/27/2020
92562,2.71,3/27/2020
93274,4.796,3/27/2020
92780,1.946,3/27/2020
92392,3.836,3/27/2020
93274,5.243,3/27/2020
92234,8.168,3/27/2020
92596,2.877,3/27/2020
92584,3.836,3/27/2020
92223,2.558,3/27/2020
92240,5.835,3/27/2020
92585,2.181,3/27/2020
92585,1.909,3/27/2020
92585,1.909,3/27/2020
92585,1.909,3/27/2020
92585,1.909,3/27/2020
92585,2.181,3/27/2020
92585,1.909,3/27/2020
92585,1.909,3/27/2020
92585,1.909,3/27/2020
92585,1.909,3/27/2020
92585,2.181,3/27/2020
92627,4.509,3/27/2020
90808,6.495,3/27/2020
92585,2.877,3/27/2020
93560,6.521,3/27/2020
92074,82.351,3/27/2020
92411,4.628,3/27/2020
92530,4.244,3/27/2020
92679,6.709,3/27/2020
92395,4.188,3/27/2020
92883,2.71,3/27/2020
92260,7.474,3/27/2020
92585,2.877,3/27/2020
92880,6.953,3/27/2020
90740,8.376,3/27/2020
91350,3.836,3/27/2020
92392,3.836,3/27/2020
92570,6.336,3/27/2020
92544,3.48,3/27/2020
92392,3.836,3/27/2020
92407,4.774,3/27/2020
91748,6.34,3/27/2020
93274,2.759,3/27/2020
93292,4.158,3/27/2020
90247,2.71,3/27/2020
93291,4.818,3/27/2020
91752,9.257,3/27/2020
92408,7.521,3/27/2020
92584,5.243,3/27/2020
91754,6.837,3/27/2020
91711,7.667,3/27/2020
91767,3.602,3/27/2020
93274,4.796,3/27/2020
92596,12.37,3/27/2020
92260,12.964,3/27/2020
92260,10.632,3/27/2020
92284,5.687,3/27/2020
91354,5.554,3/27/2020
93063,11.229,3/27/2020
91350,3.702,3/27/2020
92883,5.944,3/27/2020
92264,8.22,3/27/2020
92618,2.727,3/27/2020
92618,2.727,3/27/2020
93033,2.893,3/27/2020
93274,9.664,3/27/2020
92545,2.622,3/27/2020
93066,3.785,3/27/2020
93535,6.405,3/27/2020
92843,5.403,3/27/2020
93023,13.577,3/27/2020
92586,4.367,3/27/2020
91701,4.339,3/27/2020
92551,2.849,3/27/2020
92371,7.192,3/27/2020
92586,4.779,3/27/2020
90815,7.353,3/27/2020
90631,3.892,3/27/2020
91387,7.598,3/27/2020
93534,3.323,3/27/2020
91724,4.41,3/27/2020
93551,8.019,3/27/2020
92376,4.182,3/27/2020
92584,2.334,3/27/2020
92223,2.317,3/27/2020
92270,2.296,3/27/2020
91701,2.987,3/27/2020
92870,10.319,3/27/2020
92327,2.645,3/27/2020
92394,8.236,3/27/2020
92270,4.668,3/27/2020
93257,3.372,3/27/2020
90620,4.367,3/27/2020
90706,5.403,3/27/2020
90706,3.785,3/27/2020
90706,2.702,3/27/2020
93274,3.494,3/27/2020
92625,12.973,3/27/2020
91752,7.229,3/27/2020
91763,3.323,3/27/2020
92551,6.587,3/27/2020
92270,9.1,3/27/2020
91730,5.554,3/27/2020
91390,5.293,3/27/2020
91390,9.533,3/27/2020
90706,4.659,3/27/2020
90631,4.984,3/27/2020
93292,4.076,3/27/2020
90808,5.489,3/27/2020
92648,6.004,3/27/2020
90810,4.097,3/27/2020
92359,2.892,3/27/2020
91711,4.771,3/27/2020
91740,8.753,3/27/2020
91739,5.783,3/27/2020
91803,3.737,3/27/2020
92223,3.759,3/27/2020
92555,4.076,3/27/2020
93033,3.467,3/27/2020
92821,3.898,3/27/2020
93065,8.444,3/27/2020
92886,9.305,3/27/2020
92284,11.289,3/27/2020
92584,4.424,3/27/2020
92553,5.078,3/27/2020
92647,3.89,3/27/2020
90245,5.093,3/27/2020
92252,2.469,3/27/2020
92371,7.684,3/27/2020
93105,3.022,3/28/2020
92270,4.054,3/28/2020
90808,249.605,3/30/2020
92562,3.836,3/30/2020
92618,5.528,3/30/2020
92571,9.054,3/30/2020
92870,5.952,3/30/2020
92509,6.351,3/30/2020
92284,5.693,3/30/2020
93555,14.678,3/30/2020
91710,5.952,3/30/2020
91107,18.856,3/30/2020
92582,2.71,3/30/2020
92585,3.614,3/30/2020
91733,11.571,3/30/2020
92870,6.403,3/30/2020
92584,2.71,3/30/2020
92318,2.567,3/30/2020
91708,2.62,3/30/2020
92586,13.804,3/30/2020
92336,2.181,3/30/2020
92679,7.459,3/30/2020
91731,57.637,3/30/2020
92509,4.244,3/30/2020
92592,8.915,3/30/2020
93257,11.243,3/30/2020
92880,2.264,3/30/2020
93035,3.302,3/30/2020
91761,15.654,3/30/2020
92545,3.052,3/30/2020
91761,1.909,3/30/2020
91761,1.909,3/30/2020
90723,3.462,3/30/2020
92840,3.002,3/30/2020
91764,4.578,3/30/2020
92660,10.769,3/30/2020
92595,4.844,3/30/2020
92708,4.912,3/30/2020
93257,6.078,3/30/2020
90022,3.831,3/30/2020
93103,1.896,3/30/2020
93274,4.796,3/30/2020
92831,19.487,3/30/2020
92586,4.918,3/30/2020
93012,2.329,3/30/2020
92691,3.703,3/30/2020
91355,6.76,3/30/2020
93003,8.802,3/30/2020
93021,7.592,3/30/2020
93003,2.859,3/30/2020
91773,5.472,3/30/2020
92394,10.293,3/30/2020
92336,5.253,3/30/2020
92320,4.05,3/30/2020
92821,7.086,3/30/2020
90603,7.294,3/30/2020
92570,5.815,3/30/2020
92320,4.05,3/30/2020
92320,4.05,3/30/2020
92703,4,3/30/2020
92880,2.334,3/30/2020
92587,9.383,3/30/2020
92371,9.3,3/30/2020
92336,2.042,3/30/2020
91710,9.533,3/30/2020
92571,9.389,3/30/2020
93004,5.471,3/30/2020
90249,1.88,3/30/2020
90249,1.88,3/30/2020
93015,4.054,3/30/2020
90249,1.88,3/30/2020
90805,1.958,3/30/2020
92596,6.387,3/30/2020
92223,4.959,3/30/2020
92223,4.923,3/30/2020
92262,5.463,3/30/2020
92311,8.202,3/30/2020
92563,4.084,3/30/2020
92311,3.527,3/30/2020
92270,4.376,3/30/2020
92870,4.95,3/30/2020
93003,3.602,3/30/2020
93561,2.17,3/30/2020
93202,5.532,3/30/2020
93536,7.57,3/30/2020
93535,2.329,3/30/2020
92821,5.47,3/30/2020
93535,8.444,3/30/2020
92234,11.879,3/30/2020
93033,2.62,3/30/2020
92404,2.769,3/30/2020
91024,4.364,3/30/2020
90405,3.759,3/30/2020
92410,6.092,3/30/2020
92706,5.703,3/30/2020
93291,4.16,3/30/2020
92604,3.302,3/30/2020
93534,7.861,3/30/2020
93535,2.912,3/30/2020
90305,3.785,3/30/2020
92336,2.604,3/30/2020
92346,2.858,3/30/2020
92882,6.943,3/30/2020
92660,10.87,3/30/2020
92374,6.799,3/30/2020
93277,6.85,3/30/2020
90220,3.647,3/30/2020
92870,6.202,3/30/2020
91773,7.764,3/30/2020
92882,9.314,3/30/2020
91750,5.103,3/30/2020
92404,4.506,3/30/2020
90710,6.003,3/30/2020
92562,12.202,3/30/2020
90604,5.532,3/30/2020
91791,2.613,3/30/2020
91750,3.378,3/30/2020
93555,6.623,3/30/2020
92861,10.029,3/30/2020
93560,2.912,3/30/2020
93004,2.339,3/30/2020
93555,4.79,3/30/2020
93257,6.114,3/30/2020
91354,3.638,3/30/2020
92551,7.521,3/30/2020
92301,5.863,3/30/2020
93010,6.651,3/30/2020
92301,4.367,3/30/2020
93291,9.317,3/30/2020
92870,7.861,3/30/2020
91701,10.641,3/30/2020
92336,2.604,3/30/2020
90706,2.912,3/30/2020
91789,6.904,3/30/2020
90805,2.604,3/30/2020
93560,5.241,3/30/2020
91301,7.243,3/30/2020
91739,7.448,3/30/2020
92627,3.471,3/30/2020
92309,194.229,3/30/2020
92553,5.079,3/30/2020
91350,7.861,3/31/2020
92584,3.614,3/31/2020
93535,4.796,3/31/2020
92630,4.803,3/31/2020
91762,2.71,3/31/2020
92883,2.71,3/31/2020
92223,2.877,3/31/2020
92582,2.71,3/31/2020
93036,3.24,3/31/2020
92592,6.943,3/31/2020
93257,13.974,3/31/2020
90221,3.521,3/31/2020
92688,5.236,3/31/2020
92543,3.836,3/31/2020
92344,5.835,3/31/2020
91773,3.806,3/31/2020
92223,2.558,3/31/2020
92223,3.535,3/31/2020
93291,5.832,3/31/2020
90249,3.182,3/31/2020
92585,2.877,3/31/2020
92585,2.877,3/31/2020
92691,5.53,3/31/2020
92345,4.818,3/31/2020
92591,8.114,3/31/2020
92610,2.71,3/31/2020
92394,3.317,3/31/2020
93274,5.755,3/31/2020
92883,2.546,3/31/2020
92376,7.559,3/31/2020
92881,7.673,3/31/2020
92881,6.714,3/31/2020
92240,4.32,3/31/2020
93292,5.671,3/31/2020
92553,8.911,3/31/2020
92860,6.749,3/31/2020
92835,9.117,3/31/2020
91387,1.807,3/31/2020
93010,5,3/31/2020
92881,7.673,3/31/2020
91761,2.454,3/31/2020
91761,2.181,3/31/2020
92374,7.816,3/31/2020
92503,6.985,3/31/2020
91761,2.181,3/31/2020
91764,2.181,3/31/2020
92377,6.209,3/31/2020
92585,7.607,3/31/2020
90040,96.297,3/31/2020
92587,8.064,3/31/2020
92410,4.685,3/31/2020
91708,3.761,3/31/2020
92377,6.272,3/31/2020
92346,7.994,3/31/2020
92585,5.093,3/31/2020
93551,7.162,3/31/2020
92683,2.829,3/31/2020
92584,3.836,3/31/2020
92342,4.359,3/31/2020
92571,4.924,3/31/2020
93277,10.006,3/31/2020
92252,2.886,3/31/2020
93274,9.608,3/31/2020
90712,4.474,3/31/2020
92584,5.755,3/31/2020
92320,4.628,3/31/2020
90815,5.419,3/31/2020
92545,4.32,3/31/2020
93292,5.823,3/31/2020
93257,6.86,3/31/2020
92591,7.406,3/31/2020
92376,6.558,3/31/2020
92618,2.999,3/31/2020
93551,4.95,3/31/2020
92870,6.837,3/31/2020
92553,3.761,3/31/2020
92398,5.331,3/31/2020
90723,2.926,3/31/2020
91762,6.904,3/31/2020
92592,6.789,3/31/2020
90717,6.789,3/31/2020
93274,6.688,3/31/2020
93230,3.866,3/31/2020
92683,8.601,3/31/2020
92604,5.116,3/31/2020
93536,3.296,3/31/2020
92587,8.97,3/31/2020
91708,3.761,3/31/2020
91752,11.653,3/31/2020
92583,15.279,3/31/2020
92223,6.174,3/31/2020
92407,5.294,3/31/2020
92618,3.554,3/31/2020
92335,5.786,3/31/2020
92337,7.232,3/31/2020
92405,2.972,3/31/2020
92706,4.857,3/31/2020
92583,3.168,3/31/2020
93065,10.492,3/31/2020
93103,3.275,3/31/2020
92583,2.592,3/31/2020
93004,3.471,3/31/2020
92376,5.386,3/31/2020
92688,6.837,3/31/2020
92592,6.686,3/31/2020
92705,6.943,3/31/2020
90241,6.499,3/31/2020
91354,7.281,3/31/2020
92881,7.823,3/31/2020
91750,8.955,3/31/2020
92833,4.617,3/31/2020
90266,5.688,3/31/2020
92870,5.89,3/31/2020
92835,5.708,3/31/2020
91750,6.612,3/31/2020
91361,13.794,3/31/2020
92308,6.735,3/31/2020
92407,13.07,3/31/2020
92308,2.645,3/31/2020
92395,2.352,3/31/2020
91702,3.388,3/31/2020
92260,7.223,3/31/2020
93010,2.042,3/31/2020
92563,4.054,3/31/2020
92883,3.501,3/31/2020
92703,8.142,3/31/2020
92563,4.054,3/31/2020
92596,5.212,3/31/2020
90755,5.603,3/31/2020
91784,1.972,3/31/2020
92301,2.645,3/31/2020
91784,1.972,3/31/2020
91746,3.902,3/31/2020
90620,6.988,3/31/2020
91001,3.713,3/31/2020
92584,6.728,3/31/2020
92553,11.646,3/31/2020
92831,9.546,3/31/2020
92587,6.988,3/31/2020
92562,4.803,3/31/2020
90720,7.177,3/31/2020
92703,6.604,3/31/2020
91387,5.051,3/31/2020
92336,5.207,3/31/2020
91730,6.943,3/31/2020
93555,5.86,3/31/2020
92211,10.041,3/31/2020
93274,9.455,3/31/2020
90703,3.672,3/31/2020
91016,5.268,3/31/2020
92886,4.43,3/31/2020
91765,6.438,3/31/2020
91384,10.773,3/31/2020
92260,4.252,3/31/2020
91741,16.692,3/31/2020
91390,8.948,3/31/2020
93561,10.492,3/31/2020
92585,5.403,3/31/2020
93010,5.977,3/31/2020
93230,8.506,3/31/2020
92879,4.523,3/31/2020
91764,86.676,3/31/2020
91765,8.503,4/1/2020
90810,178.491,4/1/2020
93552,3.95,4/1/2020
92320,2.71,4/1/2020
92320,2.71,4/1/2020
92618,3.614,4/1/2020
91354,8.444,4/1/2020
92551,2.264,4/1/2020
91762,2.877,4/1/2020
92336,2.863,4/1/2020
92584,3.614,4/1/2020
91762,2.71,4/1/2020
92562,2.877,4/1/2020
92268,6.694,4/1/2020
91762,2.71,4/1/2020
92509,6.1,4/1/2020
92562,2.71,4/1/2020
91765,4.725,4/1/2020
91710,2.877,4/1/2020
92583,7.559,4/1/2020
92345,2.43,4/1/2020
92584,2.71,4/1/2020
92544,7.019,4/1/2020
90278,9.117,4/1/2020
92407,27.158,4/1/2020
92584,3.197,4/1/2020
92585,3.836,4/1/2020
92544,14.199,4/1/2020
93291,4.796,4/1/2020
92557,4.135,4/1/2020
92223,5.655,4/1/2020
91709,2.16,4/1/2020
90810,5.067,4/1/2020
92585,7.269,4/1/2020
91761,3.784,4/1/2020
91761,2.911,4/1/2020
92335,4.48,4/1/2020
91762,2.281,4/1/2020
93012,3.302,4/1/2020
92301,5.113,4/1/2020
90623,9.044,4/1/2020
92404,14.296,4/1/2020
91010,7.598,4/1/2020
92373,2.877,4/1/2020
92626,6.172,4/1/2020
93555,9.117,4/1/2020
92220,15.589,4/1/2020
92562,6.321,4/1/2020
92582,4.456,4/1/2020
92557,2.71,4/1/2020
90746,4.397,4/1/2020
92841,6.604,4/1/2020
90250,2.264,4/1/2020
93274,11.163,4/1/2020
92395,5.496,4/1/2020
91709,3.877,4/1/2020
93551,4.987,4/1/2020
92886,14.288,4/1/2020
93066,6.686,4/1/2020
92270,2.334,4/1/2020
92587,5.71,4/1/2020
91381,10.237,4/1/2020
92883,12.8,4/1/2020
92346,10.323,4/1/2020
93535,3.177,4/1/2020
92337,5.482,4/1/2020
92584,11.833,4/1/2020
91722,5.071,4/1/2020
92879,3.118,4/1/2020
93274,7.588,4/1/2020
91739,3.704,4/1/2020
92551,7.978,4/1/2020
92557,4.844,4/1/2020
91030,4.982,4/1/2020
92592,5.791,4/1/2020
91789,3.419,4/1/2020
93010,6.988,4/1/2020
93230,3.046,4/1/2020
90249,1.88,4/1/2020
92562,2.244,4/1/2020
91001,7.459,4/1/2020
92223,9.481,4/1/2020
92407,2.858,4/1/2020
91748,6.686,4/1/2020
92646,2.756,4/1/2020
92234,7.442,4/1/2020
93536,5.268,4/1/2020
92562,8.996,4/1/2020
92336,5.237,4/1/2020
91784,1.972,4/1/2020
92399,3.892,4/1/2020
90808,3.792,4/1/2020
91784,1.972,4/1/2020
91784,1.972,4/1/2020
93003,5.56,4/1/2020
90249,1.88,4/1/2020
90249,1.88,4/1/2020
92234,3.761,4/1/2020
91762,5.834,4/1/2020
92223,9.257,4/1/2020
92584,5.251,4/1/2020
92584,4.084,4/1/2020
92596,4.084,4/1/2020
92563,3.471,4/1/2020
93536,5.251,4/1/2020
92563,5.293,4/1/2020
92679,3.471,4/1/2020
92584,4.054,4/1/2020
91762,3.475,4/1/2020
92223,2.896,4/1/2020
91767,4.394,4/1/2020
90249,1.88,4/1/2020
91733,1.585,4/1/2020
90249,1.88,4/1/2020
92706,5.27,4/1/2020
92584,4.633,4/1/2020
92223,4.054,4/1/2020
92336,4.019,4/1/2020
92225,2.849,4/1/2020
92596,2.027,4/1/2020
91016,8.735,4/1/2020
91710,7.097,4/1/2020
90254,3.471,4/1/2020
93004,6.114,4/1/2020
93555,4.481,4/1/2020
93536,7.041,4/1/2020
93001,5.051,4/1/2020
90630,4.678,4/1/2020
91764,6.236,4/1/2020
92509,2.769,4/1/2020
92345,4.707,4/1/2020
93063,5.455,4/1/2020
92342,4.671,4/1/2020
93292,3.203,4/1/2020
91351,4.751,4/1/2020
91745,6.756,4/1/2020
91741,8.949,4/1/2020
92392,6.048,4/1/2020
92610,4.863,4/1/2020
92584,6.912,4/1/2020
92364,85.829,4/1/2020
92823,1.371,4/1/2020
92562,10.869,4/1/2020
92509,2.287,4/1/2020
92683,6.003,4/2/2020
91784,2.71,4/2/2020
93536,6.76,4/2/2020
92562,2.71,4/2/2020
91710,2.877,4/2/2020
91006,7.679,4/2/2020
92562,2.877,4/2/2020
92234,4.057,4/2/2020
92562,2.877,4/2/2020
93292,3.761,4/2/2020
91708,2.877,4/2/2020
93277,8.206,4/2/2020
92708,6.943,4/2/2020
91762,2.877,4/2/2020
90220,105.623,4/2/2020
91761,3.836,4/2/2020
91350,4.796,4/2/2020
91350,4.796,4/2/2020
91350,4.796,4/2/2020
92337,7.175,4/2/2020
92376,6.508,4/2/2020
92544,5.129,4/2/2020
92883,5.293,4/2/2020
92706,4.366,4/2/2020
92584,4.517,4/2/2020
91710,2.833,4/2/2020
92311,5.881,4/2/2020
93292,8.15,4/2/2020
90274,45.837,4/2/2020
92586,6.896,4/2/2020
92336,2.454,4/2/2020
92336,2.454,4/2/2020
92336,2.454,4/2/2020
92585,3.836,4/2/2020
92585,2.877,4/2/2020
90201,15.254,4/2/2020
91761,2.71,4/2/2020
92584,3.836,4/2/2020
92407,7.088,4/2/2020
92530,3.836,4/2/2020
91724,13.336,4/2/2020
92880,11.609,4/2/2020
93555,6.075,4/2/2020
92503,7.02,4/2/2020
92618,2.281,4/2/2020
92618,2.281,4/2/2020
92618,2.281,4/2/2020
92886,20.108,4/2/2020
91762,3.836,4/2/2020
92240,7.691,4/2/2020
93292,4.796,4/2/2020
92336,3.422,4/2/2020
92336,2.281,4/2/2020
92336,2.281,4/2/2020
92336,2.567,4/2/2020
92336,3.422,4/2/2020
92336,2.281,4/2/2020
92336,3.422,4/2/2020
92336,2.281,4/2/2020
92336,2.567,4/2/2020
91708,2.567,4/2/2020
91708,2.567,4/2/2020
91708,2.281,4/2/2020
91761,2.454,4/2/2020
91761,2.454,4/2/2020
93536,8.199,4/2/2020
91761,2.454,4/2/2020
91761,2.181,4/2/2020
91761,2.181,4/2/2020
92335,5.601,4/2/2020
92544,2.264,4/2/2020
91761,2.786,4/2/2020
92223,5.373,4/2/2020
91351,6.581,4/2/2020
92886,12.628,4/2/2020
93230,6.432,4/2/2020
93291,5.755,4/2/2020
92407,3.16,4/2/2020
92311,11.525,4/2/2020
93274,5.519,4/2/2020
92504,16.213,4/2/2020
91007,8.728,4/2/2020
91767,8.398,4/2/2020
92780,5.102,4/2/2020
92883,3.989,4/2/2020
90405,6.172,4/2/2020
92398,9.241,4/2/2020
92706,5.143,4/2/2020
93021,5.823,4/2/2020
92867,8.28,4/2/2020
92210,14.341,4/2/2020
92551,3.961,4/2/2020
92262,8.564,4/2/2020
90056,8.637,4/2/2020
92626,5.863,4/2/2020
92679,12.731,4/2/2020
93536,2.911,4/2/2020
92553,9.005,4/2/2020
91767,7.82,4/2/2020
92372,7.097,4/2/2020
92336,9.481,4/2/2020
91710,2.892,4/2/2020
90620,5.241,4/2/2020
93534,5.241,4/2/2020
90712,3.395,4/2/2020
92584,4.959,4/2/2020
92653,7.273,4/2/2020
92881,4.918,4/2/2020
92270,3.501,4/2/2020
91745,4.394,4/2/2020
92336,6.553,4/2/2020
92313,11.282,4/2/2020
91360,2.918,4/2/2020
93010,3.333,4/2/2020
92584,4.084,4/2/2020
92252,4.183,4/2/2020
90808,2.909,4/2/2020
90249,1.88,4/2/2020
93535,5.89,4/2/2020
92618,3.701,4/2/2020
93257,12.269,4/2/2020
